currency,date_UTC,price_USD
BTC,2017-12-04T00:00:00Z,11086.325
BTC,2017-12-05T00:00:00Z,11484.5
BTC,2017-12-06T00:00:00Z,11735.4225
BTC,2017-12-07T00:00:00Z,13805.77125
BTC,2017-12-08T00:00:00Z,16605.33
BTC,2017-12-09T00:00:00Z,15915.755
BTC,2017-12-10T00:00:00Z,14860.1375
BTC,2017-12-11T00:00:00Z,14605.91
BTC,2017-12-12T00:00:00Z,16930.13499
BTC,2017-12-13T00:00:00Z,17381.77375
BTC,2017-12-14T00:00:00Z,16504.56125
BTC,2017-12-15T00:00:00Z,16510.6825
BTC,2017-12-16T00:00:00Z,17587.78
BTC,2017-12-17T00:00:00Z,19385.64125
BTC,2017-12-18T00:00:00Z,19395.83875
BTC,2017-12-19T00:00:00Z,18770.94374
BTC,2017-12-20T00:00:00Z,17228.925
BTC,2017-12-21T00:00:00Z,16297.66625
BTC,2017-12-22T00:00:00Z,15594.70833
BTC,2017-12-23T00:00:00Z,14976.25625
BTC,2017-12-24T00:00:00Z,15008.0575
BTC,2017-12-25T00:00:00Z,13668.2875
BTC,2017-12-26T00:00:00Z,13806.2175
BTC,2017-12-27T00:00:00Z,15719.89125
BTC,2017-12-28T00:00:00Z,15279.98125
BTC,2017-12-29T00:00:00Z,14062.87375
BTC,2017-12-30T00:00:00Z,14514.78625
BTC,2017-12-31T00:00:00Z,12933.305
BTC,2018-01-01T00:00:00Z,13907.92375
BTC,2018-01-02T00:00:00Z,13494.44375
BTC,2018-01-03T00:00:00Z,14843.80625
BTC,2018-01-04T00:00:00Z,14848.8475
BTC,2018-01-05T00:00:00Z,15038.535
BTC,2018-01-06T00:00:00Z,16948.3125
BTC,2018-01-07T00:00:00Z,17071.78749
BTC,2018-01-08T00:00:00Z,16426.82624
BTC,2018-01-09T00:00:00Z,14693
BTC,2018-01-10T00:00:00Z,14420.79625
BTC,2018-01-11T00:00:00Z,14486.28
BTC,2018-01-12T00:00:00Z,13105.57375
BTC,2018-01-13T00:00:00Z,13639.22875
BTC,2018-01-14T00:00:00Z,14315.75
BTC,2018-01-15T00:00:00Z,13572.29875
BTC,2018-01-16T00:00:00Z,13801.02
BTC,2018-01-17T00:00:00Z,11123.385
BTC,2018-01-18T00:00:00Z,11114.36625
BTC,2018-01-19T00:00:00Z,11286.085
BTC,2018-01-20T00:00:00Z,11256.76125
BTC,2018-01-21T00:00:00Z,12844.775
BTC,2018-01-22T00:00:00Z,11208.6625
BTC,2018-01-23T00:00:00Z,10669.06875
BTC,2018-01-24T00:00:00Z,11046.01375
BTC,2018-01-25T00:00:00Z,11103.4075
BTC,2018-01-26T00:00:00Z,11158.7025
BTC,2018-01-27T00:00:00Z,10796.50875
BTC,2018-01-28T00:00:00Z,11454.07625
BTC,2018-01-29T00:00:00Z,11698.10375
BTC,2018-01-30T00:00:00Z,11062.7975
BTC,2018-01-31T00:00:00Z,10169.21375
BTC,2018-02-01T00:00:00Z,10071.42499
BTC,2018-02-02T00:00:00Z,8973.79375
BTC,2018-02-03T00:00:00Z,8769.26125
BTC,2018-02-04T00:00:00Z,9102.72374
BTC,2018-02-05T00:00:00Z,8407.37999
BTC,2018-02-06T00:00:00Z,6806.325
BTC,2018-02-07T00:00:00Z,7642.68125
BTC,2018-02-08T00:00:00Z,7853.09375
BTC,2018-02-09T00:00:00Z,8218.3925
BTC,2018-02-10T00:00:00Z,8585.24
BTC,2018-02-11T00:00:00Z,8573.20999
BTC,2018-02-12T00:00:00Z,8305.45624
BTC,2018-02-13T00:00:00Z,8888.23749
BTC,2018-02-14T00:00:00Z,8551.49875
BTC,2018-02-15T00:00:00Z,9439.715
BTC,2018-02-16T00:00:00Z,10089.47875
BTC,2018-02-17T00:00:00Z,10207.475
BTC,2018-02-18T00:00:00Z,10949.375
BTC,2018-02-19T00:00:00Z,10587.0875
BTC,2018-02-20T00:00:00Z,11074.605
BTC,2018-02-21T00:00:00Z,11368.9925
BTC,2018-02-22T00:00:00Z,10450.33875
BTC,2018-02-23T00:00:00Z,9959.69875
BTC,2018-02-24T00:00:00Z,10146.28249
BTC,2018-02-25T00:00:00Z,9612.44
BTC,2018-02-26T00:00:00Z,9666.23749
BTC,2018-02-27T00:00:00Z,10352.97374
BTC,2018-02-28T00:00:00Z,10725.48375
BTC,2018-03-01T00:00:00Z,10417.72625
BTC,2018-03-02T00:00:00Z,10966.85875
BTC,2018-03-03T00:00:00Z,11102.44
BTC,2018-03-04T00:00:00Z,11387.2925
BTC,2018-03-05T00:00:00Z,11387.33125
BTC,2018-03-06T00:00:00Z,11555.69875
BTC,2018-03-07T00:00:00Z,10764.38
BTC,2018-03-08T00:00:00Z,9937.4325
BTC,2018-03-09T00:00:00Z,9266.12
BTC,2018-03-10T00:00:00Z,9231.05374
BTC,2018-03-11T00:00:00Z,8848.03624
BTC,2018-03-12T00:00:00Z,9532.74124
BTC,2018-03-13T00:00:00Z,9118.27125
BTC,2018-03-14T00:00:00Z,9144.14749
BTC,2018-03-15T00:00:00Z,8196.89749
BTC,2018-03-16T00:00:00Z,8256.99375
BTC,2018-03-17T00:00:00Z,8269.3275
BTC,2018-03-18T00:00:00Z,7862.10875
BTC,2018-03-19T00:00:00Z,8196.02249
BTC,2018-03-20T00:00:00Z,8594.19125
BTC,2018-03-21T00:00:00Z,8915.90375
BTC,2018-03-22T00:00:00Z,8895.4
BTC,2018-03-23T00:00:00Z,8712.89125
BTC,2018-03-24T00:00:00Z,8918.74375
BTC,2018-03-25T00:00:00Z,8535.89374
BTC,2018-03-26T00:00:00Z,8449.83499
BTC,2018-03-27T00:00:00Z,8138.33625
BTC,2018-03-28T00:00:00Z,7790.1575
BTC,2018-03-29T00:00:00Z,7937.205
BTC,2018-03-30T00:00:00Z,7086.4875
BTC,2018-03-31T00:00:00Z,6844.32125
BTC,2018-04-01T00:00:00Z,6926.0175
BTC,2018-04-02T00:00:00Z,6816.74
BTC,2018-04-03T00:00:00Z,7049.79375
BTC,2018-04-04T00:00:00Z,7417.8875
BTC,2018-04-05T00:00:00Z,6789.30125
BTC,2018-04-06T00:00:00Z,6774.75125
BTC,2018-04-07T00:00:00Z,6620.40875
BTC,2018-04-08T00:00:00Z,6896.28125
BTC,2018-04-09T00:00:00Z,7022.70875
BTC,2018-04-10T00:00:00Z,6773.93875
BTC,2018-04-11T00:00:00Z,6830.90375
BTC,2018-04-12T00:00:00Z,6939.55
BTC,2018-04-13T00:00:00Z,7916.3725
BTC,2018-04-14T00:00:00Z,7889.23125
BTC,2018-04-15T00:00:00Z,8003.68125
BTC,2018-04-16T00:00:00Z,8357.0375
BTC,2018-04-17T00:00:00Z,8051.345
BTC,2018-04-18T00:00:00Z,7890.15
BTC,2018-04-19T00:00:00Z,8163.69
BTC,2018-04-20T00:00:00Z,8273.74124
BTC,2018-04-21T00:00:00Z,8863.5025
BTC,2018-04-22T00:00:00Z,8917.59625
BTC,2018-04-23T00:00:00Z,8792.83
BTC,2018-04-24T00:00:00Z,8938.30374
BTC,2018-04-25T00:00:00Z,9652.15625
BTC,2018-04-26T00:00:00Z,8864.0875
BTC,2018-04-27T00:00:00Z,9278.9975
BTC,2018-04-28T00:00:00Z,8920.86666
BTC,2018-04-29T00:00:00Z,9342.47125
BTC,2018-04-30T00:00:00Z,9392.03125
BTC,2018-05-01T00:00:00Z,9244.3225
BTC,2018-05-02T00:00:00Z,9067.715
BTC,2018-05-03T00:00:00Z,9219.86375
BTC,2018-05-04T00:00:00Z,9734.67499
BTC,2018-05-05T00:00:00Z,9692.7175
BTC,2018-05-06T00:00:00Z,9826.5975
BTC,2018-05-07T00:00:00Z,9619.14374
BTC,2018-05-08T00:00:00Z,9362.53375
BTC,2018-05-09T00:00:00Z,9180.15875
BTC,2018-05-10T00:00:00Z,9306
BTC,2018-05-11T00:00:00Z,9014.615
BTC,2018-05-12T00:00:00Z,8406.17499
BTC,2018-05-13T00:00:00Z,8467.65625
BTC,2018-05-14T00:00:00Z,8688.02875
BTC,2018-05-15T00:00:00Z,8675.20624
BTC,2018-05-16T00:00:00Z,8474.23875
BTC,2018-05-17T00:00:00Z,8340.29875
BTC,2018-05-18T00:00:00Z,8058.60375
BTC,2018-05-19T00:00:00Z,8240.725
BTC,2018-05-20T00:00:00Z,8234.1525
BTC,2018-05-21T00:00:00Z,8520.8125
BTC,2018-05-22T00:00:00Z,8395.2325
BTC,2018-05-23T00:00:00Z,7983.5175
BTC,2018-05-24T00:00:00Z,7502.55875
BTC,2018-05-25T00:00:00Z,7578.69125
BTC,2018-05-26T00:00:00Z,7460.69375
BTC,2018-05-27T00:00:00Z,7334.16375
BTC,2018-05-28T00:00:00Z,7344.9675
BTC,2018-05-29T00:00:00Z,7105.6725
BTC,2018-05-30T00:00:00Z,7460.58375
BTC,2018-05-31T00:00:00Z,7375.67
BTC,2018-06-01T00:00:00Z,7487.1875
BTC,2018-06-02T00:00:00Z,7518.245
BTC,2018-06-03T00:00:00Z,7636.19375
BTC,2018-06-04T00:00:00Z,7711.365
BTC,2018-06-05T00:00:00Z,7490.59
BTC,2018-06-06T00:00:00Z,7616.89125
BTC,2018-06-07T00:00:00Z,7655.97875
BTC,2018-06-08T00:00:00Z,7688.00375
BTC,2018-06-09T00:00:00Z,7616.1025
BTC,2018-06-10T00:00:00Z,7497.34375
BTC,2018-06-11T00:00:00Z,6765.80125
BTC,2018-06-12T00:00:00Z,6877.1825
BTC,2018-06-13T00:00:00Z,6548.33
BTC,2018-06-14T00:00:00Z,6299.5225
BTC,2018-06-15T00:00:00Z,6637.73875
BTC,2018-06-16T00:00:00Z,6389.87
BTC,2018-06-17T00:00:00Z,6485.86875
BTC,2018-06-18T00:00:00Z,6443.6725
BTC,2018-06-19T00:00:00Z,6709.48
BTC,2018-06-20T00:00:00Z,6737.41375
BTC,2018-06-21T00:00:00Z,6758.37875
BTC,2018-06-22T00:00:00Z,6717.2025
BTC,2018-06-23T00:00:00Z,6053.89625
BTC,2018-06-24T00:00:00Z,6170.56
BTC,2018-06-25T00:00:00Z,6150.18875
BTC,2018-06-26T00:00:00Z,6247.4675
BTC,2018-06-27T00:00:00Z,6074.9175
BTC,2018-06-28T00:00:00Z,6132.5625
BTC,2018-06-29T00:00:00Z,5848.26375
BTC,2018-06-30T00:00:00Z,6203.90125
BTC,2018-07-01T00:00:00Z,6387.30625
BTC,2018-07-02T00:00:00Z,6347.85875
BTC,2018-07-03T00:00:00Z,6613.27
BTC,2018-07-04T00:00:00Z,6504.92625
BTC,2018-07-05T00:00:00Z,6584.76625
BTC,2018-07-06T00:00:00Z,6531.2
BTC,2018-07-07T00:00:00Z,6600.98625
BTC,2018-07-08T00:00:00Z,6755.56125
BTC,2018-07-09T00:00:00Z,6704.1825
BTC,2018-07-10T00:00:00Z,6664.20625
BTC,2018-07-11T00:00:00Z,6302.49
BTC,2018-07-12T00:00:00Z,6381.8725
BTC,2018-07-13T00:00:00Z,6244.786536
BTC,2018-07-15T00:00:00Z,6253.628695
BTC,2018-07-16T00:00:00Z,6355.493533
BTC,2018-07-17T00:00:00Z,6720.665206
BTC,2018-07-18T00:00:00Z,7313.6932
BTC,2018-07-19T00:00:00Z,7369.919531
BTC,2018-07-20T00:00:00Z,7471.084287
BTC,2018-07-21T00:00:00Z,7337.622589
BTC,2018-07-22T00:00:00Z,7399.627548
BTC,2018-07-23T00:00:00Z,7400.464661
BTC,2018-07-24T00:00:00Z,7721.939481
BTC,2018-07-25T00:00:00Z,8402.835041
BTC,2018-07-26T00:00:00Z,8175.218632
BTC,2018-07-27T00:00:00Z,7933.125251
BTC,2018-07-28T00:00:00Z,8184.134275
BTC,2018-07-29T00:00:00Z,8228.600109
BTC,2018-07-30T00:00:00Z,8215.215993
BTC,2018-07-31T00:00:00Z,8173.961808
BTC,2018-08-01T00:00:00Z,7732.347291
BTC,2018-08-02T00:00:00Z,7599.719712
BTC,2018-08-03T00:00:00Z,7527.040399
BTC,2018-08-04T00:00:00Z,7417.696546
BTC,2018-08-05T00:00:01Z,7395.622456
BTC,2018-08-06T00:00:00Z,7411.537604
BTC,2018-08-07T00:00:00Z,7402.788687
BTC,2018-08-08T00:00:00Z,6721.43509
BTC,2018-08-09T00:00:00Z,6460.572895
BTC,2018-08-10T00:00:00Z,6479.448902
BTC,2018-08-11T00:00:00Z,6145.965312
BTC,2018-08-12T00:00:00Z,6223.424594
BTC,2018-08-13T00:00:00Z,6305.92516
BTC,2018-08-14T00:00:00Z,6249.89022
BTC,2018-08-15T00:00:00Z,6186.971207
BTC,2018-08-16T00:00:00Z,6266.704155
BTC,2018-08-17T00:00:00Z,6316.084523
BTC,2018-08-18T00:00:00Z,6582.51729
BTC,2018-08-19T00:00:00Z,6391.086269
BTC,2018-08-20T00:00:00Z,6477.564583
BTC,2018-08-21T00:00:00Z,6256.476566
BTC,2018-08-22T00:00:00Z,6480.164089
BTC,2018-08-23T00:00:00Z,6360.216985
BTC,2018-08-24T00:00:00Z,6525.526663
BTC,2018-08-25T00:00:00Z,6683.66633
BTC,2018-08-26T00:00:00Z,6733.726421
BTC,2018-08-27T00:00:00Z,6702.39195
BTC,2018-08-28T00:00:00Z,6909.059845
BTC,2018-08-29T00:00:00Z,7079.540613
BTC,2018-08-30T00:00:00Z,7033.937515
BTC,2018-08-31T00:00:00Z,6984.463549
BTC,2018-09-01T00:00:00Z,7012.338561
BTC,2018-09-02T00:00:00Z,7200.105018
BTC,2018-09-03T00:00:00Z,7302.968656
BTC,2018-09-04T00:00:00Z,7263.067297
BTC,2018-09-05T00:00:00Z,7360.238655
BTC,2018-09-06T00:00:00Z,6699.213514
BTC,2018-09-07T00:00:00Z,6515.393697
BTC,2018-09-08T00:00:00Z,6399.60282
BTC,2018-09-09T00:00:00Z,6183.97778
BTC,2018-09-10T00:00:00Z,6249.076236
BTC,2018-09-11T00:00:00Z,6275.698598
BTC,2018-09-12T00:00:00Z,6275.203936
BTC,2018-09-13T00:00:00Z,6277.232888
BTC,2018-09-14T00:00:00Z,6283.462724
BTC,2018-09-15T00:00:00Z,6284.486393
BTC,2018-09-16T00:00:00Z,6280.041314
BTC,2018-09-17T00:00:00Z,6281.645284
BTC,2018-09-18T00:00:00Z,6273.336846
BTC,2018-09-19T00:00:00Z,6277.484108
BTC,2018-09-20T00:00:00Z,6282.620258
BTC,2018-09-21T00:00:00Z,6283.165503
BTC,2018-09-22T00:00:00Z,6318.960631
BTC,2018-09-23T00:00:00Z,6296.724519
BTC,2018-09-24T00:00:00Z,6289.277415
BTC,2018-09-25T00:00:00Z,6583.026935
BTC,2018-09-26T00:00:00Z,6444.781133
BTC,2018-09-27T00:00:00Z,6464.949181
BTC,2018-09-28T00:00:00Z,6688.283788
BTC,2018-09-29T00:00:00Z,6637.873674
BTC,2018-09-30T00:00:00Z,6598.925493
BTC,2018-10-01T00:00:00Z,6625.698875
BTC,2018-10-02T00:00:00Z,6608.57298
BTC,2018-10-03T00:00:00Z,6532.685943
BTC,2018-10-04T00:00:00Z,6506.592213
BTC,2018-10-05T00:00:00Z,6594.356161
BTC,2018-10-06T00:00:00Z,6634.134241
BTC,2018-10-07T00:00:00Z,6597.984474
BTC,2018-10-08T00:00:00Z,6614.103706
BTC,2018-10-09T00:00:00Z,6665.443406
BTC,2018-10-10T00:00:00Z,6653.377817
BTC,2018-10-11T00:00:00Z,6628.470053
BTC,2018-10-12T00:00:00Z,6253.463591
BTC,2018-10-13T00:00:00Z,6295.985865
BTC,2018-10-14T00:00:00Z,6329.97705
BTC,2018-10-15T00:00:00Z,6341.380722
BTC,2018-10-16T00:00:00Z,6752.374062
BTC,2018-10-17T00:00:00Z,6760.230858
BTC,2018-10-18T00:00:00Z,6450.064663
BTC,2018-10-19T00:00:00Z,6383.752052
BTC,2018-10-20T00:00:00Z,6360.845111
BTC,2018-10-21T00:00:00Z,6403.141091
BTC,2018-10-22T00:00:00Z,6420.633694
BTC,2018-10-23T00:00:00Z,6405.565597
BTC,2018-10-24T00:00:00Z,6402.02255
BTC,2018-10-25T00:00:00Z,6412.566717
BTC,2018-10-26T00:00:00Z,6380.149222
BTC,2018-10-27T00:00:00Z,6399.089895
BTC,2018-10-28T00:00:00Z,6441.739065
BTC,2018-10-29T00:00:00Z,6428.595691
BTC,2018-10-30T00:00:00Z,6260.99889
BTC,2018-10-31T00:00:00Z,6289.369929
BTC,2018-11-01T00:00:00Z,6319.060915
BTC,2018-11-02T00:00:00Z,6351.187435
BTC,2018-11-03T00:00:00Z,6360.719811
BTC,2018-11-04T00:00:00Z,6348.20033
BTC,2018-11-05T00:00:00Z,6426.716488
BTC,2018-11-06T00:00:00Z,6404.357877
BTC,2018-11-07T00:00:00Z,6456.116441
BTC,2018-11-08T00:00:00Z,6518.336229
BTC,2018-11-09T00:00:00Z,6411.443335
BTC,2018-11-10T00:00:00Z,6338.753466
BTC,2018-11-11T00:00:00Z,6360.005435
BTC,2018-11-12T00:00:00Z,6370.423836
BTC,2018-11-13T00:00:00Z,6321.564292
BTC,2018-11-14T00:00:00Z,6258.927307
BTC,2018-11-15T00:00:00Z,5618.784237
BTC,2018-11-16T00:00:00Z,5573.000707
BTC,2018-11-17T00:00:00Z,5513.474393
BTC,2018-11-18T00:00:00Z,5515.167198
BTC,2018-11-19T00:00:00Z,5577.059323
BTC,2018-11-20T00:00:00Z,4740.851546
BTC,2018-11-21T00:00:00Z,4365.348259
BTC,2018-11-22T00:00:00Z,4536.720209
BTC,2018-11-23T00:00:00Z,4272.414282
BTC,2018-11-24T00:00:00Z,4287.810262
BTC,2018-11-25T00:00:00Z,3788.289842
BTC,2018-11-26T00:00:00Z,3927.974929
BTC,2018-11-27T00:00:00Z,3716.671906
BTC,2018-11-28T00:00:00Z,3766.988732
BTC,2018-11-29T00:00:00Z,4220.326178
BTC,2018-11-30T00:00:00Z,4241.74401
BTC,2018-12-01T00:00:00Z,3979.075001
BTC,2018-12-02T00:00:00Z,4138.491205
BTC,2018-12-03T00:00:00Z,4092.845069
BTC,2018-12-04T00:00:00Z,3839.510616
BTC,2018-12-05T00:00:00Z,3901.225279
BTC,2018-12-06T00:00:00Z,3696.353027
BTC,2018-12-07T00:00:00Z,3436.497578
BTC,2018-12-08T00:00:00Z,3376.023059
BTC,2018-12-09T00:00:00Z,3397.030198
BTC,2018-12-10T00:00:00Z,3528.129529
BTC,2018-12-11T00:00:00Z,3409.163116
BTC,2018-12-12T00:00:00Z,3345.315764
BTC,2018-12-13T00:00:00Z,3427.049915
BTC,2018-12-14T00:00:00Z,3261.712707
BTC,2018-12-15T00:00:00Z,3192.769838
BTC,2018-12-16T00:00:00Z,3178.42401
BTC,2018-12-17T00:00:00Z,3199.166541
BTC,2018-12-18T00:00:00Z,3495.012388
BTC,2018-12-19T00:00:00Z,3664.677573
BTC,2018-12-20T00:00:00Z,3684.243812
BTC,2018-12-21T00:00:00Z,4076.711546
BTC,2018-12-22T00:00:00Z,3838.241506
BTC,2018-12-23T00:00:00Z,3980.363583
BTC,2018-12-24T00:00:00Z,3942.735256
BTC,2018-12-25T00:00:00Z,4030.003278
BTC,2018-12-26T00:00:00Z,3778.2499
BTC,2018-12-27T00:00:00Z,3809.295425
BTC,2018-12-28T00:00:00Z,3587.622019
BTC,2018-12-29T00:00:00Z,3884.54722
BTC,2018-12-30T00:00:00Z,3827.54722
BTC,2018-12-31T00:00:00Z,3684.54722
BTC,2019-01-01T00:00:00Z,3693.322867
BTC,2019-01-02T00:00:00Z,3816.36357
BTC,2019-01-03T00:00:00Z,3886.052018
BTC,2019-01-04T00:00:00Z,3781.020707
BTC,2019-01-05T00:00:00Z,3818.15219
BTC,2019-01-06T00:00:00Z,3797.034097
BTC,2019-01-07T00:00:00Z,4032.465979
